"Track.n." "Slice.n." "X" "Y" "Distance" "Velocity" "Pixel.Value" "Treat" "Replica" "was.disp" "ID" "time"
"2208" 4 49 5162 2717 "71.486" 7.149 -6976656 1 4 0 1404 490
"2209" 4 50 5009 2969 "38.031" 3.803 -5134965 1 4 0 1404 500
"2210" 4 51 4701 3366 "64.818" 6.482 -5264231 1 4 0 1404 510
"2211" 4 52 4514 3822 "63.578" 6.358 -8031922 1 4 0 1404 520
"2212" 4 53 3968 3771 "70.741" 7.074 -6121609 1 4 0 1404 530
"2213" 4 54 3639 3844 "43.473" 4.347 -9152966 1 4 0 1404 540
"2214" 4 55 3434 3810 "26.806" 2.681 -5133431 1 4 0 1404 550
"2215" 4 56 3089 3814 "44.508" 4.451 -6779022 1 4 0 1404 560
"2216" 4 57 2828 3443 "58.516" 5.852 -7435898 1 4 0 1404 570
"2217" 4 58 2619 3025 "60.287" 6.029 -10925501 1 4 0 1404 580
"2218" 4 59 2427 2410 "83.111" 8.311 -6514563 1 4 0 1404 590
"2219" 4 60 2402 2333 "10.443" 1.044 -6382449 1 4 0 1404 600
"2220" 4 61 2013 861 "196.407" 19.641 -6712201 1 4 0 1404 610
"2221" 5 2 2653 3729 "-1.000" -1 -4081513 1 4 0 1405 20
"2222" 5 3 2423 3712 "29.751" 2.975 -6518685 1 4 0 1405 30
"2223" 5 4 2056 3767 "47.872" 4.787 -7697794 1 4 0 1405 40
"2224" 5 5 1911 3801 "19.212" 1.921 -6451090 1 4 0 1405 50
"2225" 5 6 1540 3767 "48.060" 4.806 -6383750 1 4 0 1405 60
"2226" 5 7 1540 3776 "1.161" 0.116 -11126739 1 4 0 1405 70
"2227" 5 8 1540 3776 "0.000" 0 -5068416 1 4 0 1405 80
"2228" 5 9 1476 3771 "8.281" 0.828 -5529470 1 4 0 1405 90
"2229" 5 10 1275 3776 "25.937" 2.594 -6448501 1 4 0 1405 100
"2230" 5 11 1147 3767 "16.553" 1.655 -6317947 1 4 0 1405 110
"2231" 5 12 1156 3771 "1.271" 0.127 -5000028 1 4 0 1405 120
"2232" 5 13 1152 3771 "0.516" 0.052 -8160151 1 4 0 1405 130
"2233" 5 14 1152 3771 "0.000" 0 -5658477 1 4 0 1405 140
"2234" 5 15 1152 3771 "0.000" 0 -6251140 1 4 0 1405 150
"2235" 5 16 1117 3746 "5.548" 0.555 -6382724 1 4 0 1405 160
"2236" 5 17 1109 3733 "1.969" 0.197 -6120326 1 4 0 1405 170
"2237" 5 18 1224 3784 "16.228" 1.623 -3750978 1 4 0 1405 180
"2238" 5 19 1420 3703 "27.358" 2.736 -4802148 1 4 0 1405 190
"2239" 5 20 1510 3626 "15.279" 1.528 -5726589 1 4 0 1405 200
"2240" 5 21 1693 3639 "23.666" 2.367 -6117736 1 4 0 1405 210
"2241" 5 22 1877 3724 "26.146" 2.615 -6712964 1 4 0 1405 220
"2242" 5 23 2410 3754 "68.866" 6.887 -6974061 1 4 0 1405 230
"2243" 5 24 2803 3776 "50.776" 5.078 -8489357 1 4 0 1405 240
"2244" 5 25 2973 3315 "63.384" 6.338 -3948383 1 4 0 1405 250
"2245" 5 26 2892 3106 "28.915" 2.891 -5856885 1 4 0 1405 260
"2246" 5 27 3008 2577 "69.862" 6.986 -4736086 1 4 0 1405 270
"2247" 5 28 3387 1962 "93.190" 9.319 -4672629 1 4 0 1405 280
"2248" 5 29 3264 1395 "74.844" 7.484 -5725556 1 4 0 1405 290
"2249" 5 30 3511 695 "95.757" 9.576 -6517143 1 4 0 1405 300
"2250" 5 31 4032 379 "78.605" 7.861 -4408140 1 4 0 1405 310
"2251" 5 32 4701 938 "112.463" 11.246 -5065559 1 4 0 1405 320
"2252" 5 33 4629 925 "9.438" 0.944 -7369890 1 4 0 1405 330
"2253" 5 34 4629 925 "0.000" 0 -3818373 1 4 0 1405 340
"2254" 5 35 4633 930 "0.826" 0.083 -6778498 1 4 0 1405 350
"2255" 5 36 4654 1164 "30.307" 3.031 -4670791 1 4 0 1405 360
"2256" 5 37 4915 1766 "84.643" 8.464 -4277322 1 4 0 1405 370
"2257" 5 38 4932 1937 "22.168" 2.217 -4014932 1 4 0 1405 380
"2258" 5 39 5179 2577 "88.495" 8.85 -4673886 1 4 0 1405 390
"2259" 5 40 5149 2867 "37.610" 3.761 -5724254 1 4 0 1405 400
"2260" 5 41 4876 3332 "69.559" 6.956 -5394263 1 4 0 1405 410
"2261" 5 42 4846 3729 "51.359" 5.136 -3948646 1 4 0 1405 420
"2262" 5 43 4659 3886 "31.498" 3.15 -4872058 1 4 0 1405 430
"2263" 5 44 4450 3720 "34.430" 3.443 -7636116 1 4 0 1405 440
"2264" 5 45 3750 3515 "94.093" 9.409 -7569306 1 4 0 1405 450
"2265" 5 46 3229 3264 "74.602" 7.46 -4344683 1 4 0 1405 460
"2266" 5 47 2858 3020 "57.282" 5.728 -5399439 1 4 0 1405 470
"2267" 5 48 2658 2820 "36.487" 3.649 -8292261 1 4 0 1405 480
"2268" 5 49 1292 2376 "185.289" 18.529 -5791351 1 4 0 1405 490
"2269" 5 50 1143 2739 "50.618" 5.062 -4278114 1 4 0 1405 500
"2270" 5 51 1237 3426 "89.449" 8.945 -6249843 1 4 0 1405 510
"2271" 5 52 1117 3746 "44.087" 4.409 -5198711 1 4 0 1405 520
"2272" 5 53 1629 3677 "66.645" 6.665 -5530759 1 4 0 1405 530
"2273" 5 54 1728 3660 "12.958" 1.296 -6317433 1 4 0 1405 540
"2274" 5 55 2248 3426 "73.559" 7.356 -7237241 1 4 0 1405 550
"2275" 5 56 2589 3033 "67.121" 6.712 -7965602 1 4 0 1405 560
"2276" 5 57 2589 2419 "79.206" 7.921 -7830659 1 4 0 1405 570
"2277" 5 58 2632 1749 "86.608" 8.661 -4606566 1 4 0 1405 580
"2278" 5 59 2658 652 "141.553" 14.155 -4869740 1 4 0 1405 590
"2279" 5 60 2880 1322 "91.051" 9.105 -3750729 1 4 0 1405 600
"2280" 5 61 3468 2171 "133.223" 13.322 -5792644 1 4 0 1405 610
"2281" 6 2 4224 3285 "-1.000" -1 -8816524 1 4 0 1406 20
"2282" 6 3 3980 3520 "43.701" 4.37 -5922929 1 4 0 1406 30
"2283" 6 4 3758 3741 "40.409" 4.041 -7106435 1 4 0 1406 40
"2284" 6 5 3566 3822 "26.882" 2.688 -7043738 1 4 0 1406 50
"2285" 6 6 3562 3827 "0.826" 0.083 -7105907 1 4 0 1406 60
"2286" 6 7 3515 3848 "6.641" 0.664 -8948384 1 4 0 1406 70
"2287" 6 8 2995 3758 "68.077" 6.808 -7832741 1 4 0 1406 80
"2288" 6 9 2773 3345 "60.486" 6.049 -8487560 1 4 0 1406 90
"2289" 6 10 2841 3490 "20.660" 2.066 -8487047 1 4 0 1406 100
"2290" 6 11 2973 3712 "33.318" 3.332 -7896715 1 4 0 1406 110
"2291" 6 12 3417 3686 "57.374" 5.737 -8092542 1 4 0 1406 120
"2292" 6 13 3818 3754 "52.467" 5.247 -7698043 1 4 0 1406 130
"2293" 6 14 4002 3592 "31.625" 3.162 -9542306 1 4 0 1406 140
"2294" 6 15 3997 3383 "26.969" 2.697 -7500405 1 4 0 1406 150
"2295" 6 16 4108 3217 "25.760" 2.576 -6315100 1 4 0 1406 160
"2296" 6 17 4138 3148 "9.706" 0.971 -7107201 1 4 0 1406 170
"2297" 6 18 4130 2871 "35.748" 3.575 -7829895 1 4 0 1406 180
"2298" 6 19 4168 2645 "29.563" 2.956 -4805749 1 4 0 1406 190
"2299" 6 20 4164 2636 "1.271" 0.127 -2499632 1 4 0 1406 200
"2300" 6 21 4236 2496 "20.308" 2.031 -4543101 1 4 0 1406 210
"2301" 6 22 4347 2397 "19.187" 1.919 -3884393 1 4 0 1406 220
"2302" 6 23 4590 1779 "85.663" 8.566 -5593459 1 4 0 1406 230
"2303" 6 24 5081 2009 "69.944" 6.994 -6909054 1 4 0 1406 240
"2304" 6 25 5265 2163 "30.952" 3.095 -8816789 1 4 0 1406 250
"2305" 6 26 5248 2619 "58.865" 5.886 -9410980 1 4 0 1406 260
"2306" 6 27 5209 2862 "31.748" 3.175 -7369607 1 4 0 1406 270
"2307" 6 28 5115 3200 "45.257" 4.526 -9672098 1 4 0 1406 280
"2308" 6 29 4893 3729 "74.007" 7.401 -8487559 1 4 0 1406 290
"2309" 6 30 4851 3831 "14.230" 1.423 -8687249 1 4 0 1406 300
"2310" 6 31 4761 3844 "11.730" 1.173 -8158081 1 4 0 1406 310
"2311" 6 32 4753 3848 "1.154" 0.115 -10199975 1 4 0 1406 320
"2312" 6 33 4714 3869 "5.714" 0.571 -7041131 1 4 0 1406 330
"2313" 6 34 4710 3874 "0.826" 0.083 -8092039 1 4 0 1406 340
"2314" 6 35 4718 3916 "5.515" 0.552 -9210512 1 4 0 1406 350
"2315" 6 36 5162 3865 "57.653" 5.765 -7764355 1 4 0 1406 360
"2316" 6 37 5226 3865 "8.256" 0.826 -8883344 1 4 0 1406 370
"2317" 6 38 5265 3660 "26.919" 2.692 -4803930 1 4 0 1406 380
"2318" 6 39 5252 3566 "12.241" 1.224 -9277843 1 4 0 1406 390
"2319" 6 40 5286 3515 "7.907" 0.791 -7829370 1 4 0 1406 400
"2320" 6 41 5273 3323 "24.825" 2.482 -10067106 1 4 0 1406 410
"2321" 6 42 5290 3165 "20.500" 2.05 -7501440 1 4 0 1406 420
"2322" 6 43 5277 3072 "12.114" 1.211 -9343647 1 4 0 1406 430
"2323" 6 44 5286 2969 "13.338" 1.334 -4608366 1 4 0 1406 440
"2324" 6 45 5064 2935 "28.972" 2.897 -7697002 1 4 0 1406 450
"2325" 6 46 5026 2922 "5.181" 0.518 -7504030 1 4 0 1406 460
"2326" 6 47 5034 3003 "10.500" 1.05 -8225682 1 4 0 1406 470
"2327" 6 48 4855 3443 "61.277" 6.128 -5658979 1 4 0 1406 480
"2328" 6 49 4774 3750 "40.958" 4.096 -9147297 1 4 0 1406 490
"2329" 6 50 4770 3827 "9.946" 0.995 -8685465 1 4 0 1406 500
"2330" 6 51 4518 3861 "32.803" 3.28 -6908801 1 4 0 1406 510
"2331" 6 52 4936 3938 "54.829" 5.483 -4015954 1 4 0 1406 520
"2332" 6 53 5205 3822 "37.790" 3.779 -8224902 1 4 0 1406 530
"2333" 6 54 5248 3584 "31.199" 3.12 -10528435 1 4 0 1406 540
"2334" 6 55 5273 3246 "43.721" 4.372 -9081250 1 4 0 1406 550
"2335" 6 56 5166 2944 "41.331" 4.133 -9869477 1 4 0 1406 560
"2336" 6 57 5073 2743 "28.570" 2.857 -7107967 1 4 0 1406 570
"2337" 6 58 5056 2739 "2.253" 0.225 -7173517 1 4 0 1406 580
"2338" 6 59 4851 2564 "34.770" 3.477 -7370894 1 4 0 1406 590
"2339" 6 60 4868 1710 "110.188" 11.019 -9015457 1 4 0 1406 600
"2340" 6 61 5188 960 "105.188" 10.519 -8882058 1 4 0 1406 610
"2341" 1 2 2043 362 "-1.000" -1 -8155572 1 5 1 1511 20
"2342" 1 3 1557 1113 "115.395" 11.54 -8746674 1 5 1 1511 30
"2343" 1 4 1902 1361 "54.810" 5.481 -8155287 1 5 1 1511 40
"2344" 1 5 2380 1062 "72.732" 7.273 -7628691 1 5 1 1511 50
"2345" 1 6 2534 652 "56.498" 5.65 -7952518 1 5 1 1511 60
"2346" 1 7 2432 256 "52.751" 5.275 -7825327 1 5 1 1511 70
"2347" 1 8 2781 200 "45.597" 4.56 -7626382 1 5 1 1511 80
"2348" 1 9 3310 204 "68.243" 6.824 -7364239 1 5 1 1511 90
"2349" 1 10 3891 302 "76.008" 7.601 -7233415 1 5 1 1511 100
"2350" 1 11 4526 563 "88.564" 8.856 -7560339 1 5 1 1511 110
"2351" 1 12 5132 665 "79.274" 7.927 -7167373 1 5 1 1511 120
"2352" 1 13 5213 861 "27.358" 2.736 -4800097 1 5 1 1511 130
"2353" 1 14 5243 1177 "40.947" 4.095 -6706301 1 5 1 1511 140
"2354" 1 15 5192 891 "37.476" 3.748 -8220553 1 5 1 1511 150
"2355" 1 16 5282 1190 "40.280" 4.028 -8417705 1 5 1 1511 160
"2356" 1 17 5273 1463 "35.236" 3.524 -8221359 1 5 1 1511 170
"2357" 1 18 5282 1800 "43.488" 4.349 -7236767 1 5 1 1511 180
"2358" 1 19 5265 1403 "51.260" 5.126 -5724054 1 5 1 1511 190
"2359" 1 20 5260 1386 "2.286" 0.229 -6186422 1 5 1 1511 200
"2360" 1 21 5243 1297 "11.689" 1.169 -6256063 1 5 1 1511 210
"2361" 1 22 5282 1228 "10.224" 1.022 -7826823 1 5 1 1511 220
"2362" 1 23 5269 1216 "2.282" 0.228 -6843564 1 5 1 1511 230
"2363" 1 24 5256 1058 "20.451" 2.045 -7365805 1 5 1 1511 240
"2364" 1 25 5226 883 "22.904" 2.29 -5591439 1 5 1 1511 250
"2365" 1 26 5213 861 "3.296" 0.33 -4540542 1 5 1 1511 260
"2366" 1 27 5196 631 "29.751" 2.975 -7167855 1 5 1 1511 270
"2367" 1 28 5175 682 "7.115" 0.711 -8154283 1 5 1 1511 280
"2368" 1 29 5209 823 "18.710" 1.871 -8550843 1 5 1 1511 290
"2369" 1 30 5235 981 "20.656" 2.066 -7958708 1 5 1 1511 300
"2370" 1 31 5230 1075 "12.143" 1.214 -7432092 1 5 1 1511 310
"2371" 1 32 5175 682 "51.191" 5.119 -7891112 1 5 1 1511 320
"2372" 1 33 5192 358 "41.853" 4.185 -6640275 1 5 1 1511 330
"2373" 1 34 5060 192 "27.359" 2.736 -6378386 1 5 1 1511 340
"2374" 1 35 4812 123 "33.207" 3.321 -7430309 1 5 1 1511 350
"2375" 1 36 4872 98 "8.385" 0.839 -7166120 1 5 1 1511 360
"2376" 1 37 4458 110 "53.428" 5.343 -8552891 1 5 1 1511 370
"2377" 1 38 4454 93 "2.253" 0.225 -8087453 1 5 1 1511 380
"2378" 1 39 4117 290 "50.356" 5.036 -10062281 1 5 1 1511 390
"2379" 1 40 3904 503 "38.858" 3.886 -7496864 1 5 1 1511 400
"2380" 1 41 3511 746 "59.606" 5.961 -7957659 1 5 1 1511 410
"2381" 1 42 3840 708 "42.723" 4.272 -7562649 1 5 1 1511 420
"2382" 1 43 4480 806 "83.522" 8.352 -6842008 1 5 1 1511 430
"2383" 1 44 4987 1100 "75.604" 7.56 -7038621 1 5 1 1511 440
"2384" 1 45 5226 1096 "30.835" 3.084 -7889807 1 5 1 1511 450
"2385" 1 46 5299 1570 "61.867" 6.187 -5195354 1 5 1 1511 460
"2386" 1 47 5256 1297 "35.651" 3.565 -5331616 1 5 1 1511 470
"2387" 1 48 5235 1015 "36.479" 3.648 -8290243 1 5 1 1511 480
"2388" 1 49 5192 797 "28.664" 2.866 -7296906 1 5 1 1511 490
"2389" 1 50 5179 682 "14.929" 1.493 -6180442 1 5 1 1511 500
"2390" 1 51 5175 601 "10.462" 1.046 -6243189 1 5 1 1511 510
"2391" 1 52 5201 452 "19.511" 1.951 -7826096 1 5 1 1511 520
"2392" 1 53 5192 533 "10.513" 1.051 -5524345 1 5 1 1511 530
"2393" 1 54 5201 597 "8.337" 0.834 -7498137 1 5 1 1511 540
"2394" 1 55 5102 776 "26.387" 2.639 -5591428 1 5 1 1511 550
"2395" 1 56 5184 1002 "31.014" 3.101 -4999527 1 5 1 1511 560
"2396" 1 57 5243 1301 "39.315" 3.931 -8023486 1 5 1 1511 570
"2397" 1 58 5243 1378 "9.933" 0.993 -6776734 1 5 1 1511 580
"2398" 1 59 5277 1604 "29.482" 2.948 -8221617 1 5 1 1511 590
"2399" 1 60 5243 1868 "34.337" 3.434 -6771064 1 5 1 1511 600
"2400" 1 61 5124 2082 "31.587" 3.159 -7033732 1 5 1 1511 610
"2401" 2 2 2892 1527 "-1.000" -1 -4539521 1 5 1 1512 20
"2402" 2 3 1890 1100 "140.505" 14.051 -6384815 1 5 1 1512 30
"2403" 2 4 1668 610 "69.395" 6.939 -4276359 1 5 1 1512 40
"2404" 2 5 1621 567 "8.218" 0.822 -4475276 1 5 1 1512 50
"2405" 2 6 1646 465 "13.547" 1.355 -5593498 1 5 1 1512 60
"2406" 2 7 1646 456 "1.161" 0.116 -4801628 1 5 1 1512 70
"2407" 2 8 1719 456 "9.417" 0.942 -5788794 1 5 1 1512 80
"2408" 2 9 1728 465 "1.642" 0.164 -4278162 1 5 1 1512 90
"2409" 2 10 1774 448 "6.326" 0.633 -3685466 1 5 1 1512 100
"2410" 2 11 1796 418 "4.799" 0.48 -3421249 1 5 1 1512 110
"2411" 2 12 1655 533 "23.472" 2.347 -4343181 1 5 1 1512 120
"2412" 2 13 1664 405 "16.553" 1.655 -4671618 1 5 1 1512 130
"2413" 2 14 1838 494 "25.212" 2.521 -5462173 1 5 1 1512 140
"2414" 2 15 2274 452 "56.504" 5.65 -4276333 1 5 1 1512 150
"2415" 2 16 2683 430 "52.837" 5.284 -4805270 1 5 1 1512 160
"2416" 2 17 3076 418 "50.721" 5.072 -4670576 1 5 1 1512 170
"2417" 2 18 3460 384 "49.730" 4.973 -3618644 1 5 1 1512 180
"2418" 2 19 3776 260 "43.790" 4.379 -4276580 1 5 1 1512 190
"2419" 2 20 4202 221 "55.184" 5.518 -4275577 1 5 1 1512 200
"2420" 2 21 4484 157 "37.303" 3.73 -4144495 1 5 1 1512 210
"2421" 2 22 4556 123 "10.272" 1.027 -4606351 1 5 1 1512 220
"2422" 2 23 4428 106 "16.657" 1.666 -4937646 1 5 1 1512 230
"2423" 2 24 4168 243 "37.911" 3.791 -4080266 1 5 1 1512 240
"2424" 2 25 3656 307 "66.562" 6.656 -4671091 1 5 1 1512 250
"2425" 2 26 3037 362 "80.166" 8.017 -4145535 1 5 1 1512 260
"2426" 2 27 2184 503 "111.530" 11.153 -4146301 1 5 1 1512 270
"2427" 2 28 1826 1156 "96.066" 9.607 -4540039 1 5 1 1512 280
"2428" 2 29 1681 2197 "135.585" 13.559 -4474751 1 5 1 1512 290
"2429" 2 30 1864 2965 "101.846" 10.185 -4605812 1 5 1 1512 300
"2430" 2 31 2193 3498 "80.801" 8.08 -2960447 1 5 1 1512 310
"2431" 2 32 2705 3857 "80.666" 8.067 -5330575 1 5 1 1512 320
"2432" 2 33 3281 3724 "76.259" 7.626 -3881324 1 5 1 1512 330
"2433" 2 34 3754 3545 "65.240" 6.524 -3881062 1 5 1 1512 340
"2434" 2 35 4189 3609 "56.719" 5.672 -4077659 1 5 1 1512 350
"2435" 2 36 4561 3400 "55.043" 5.504 -3422063 1 5 1 1512 360
"2436" 2 37 4953 3340 "51.157" 5.116 -4938370 1 5 1 1512 370
"2437" 2 38 5218 3336 "34.189" 3.419 -3092834 1 5 1 1512 380
"2438" 2 39 5248 3127 "27.237" 2.724 -5990330 1 5 1 1512 390
"2439" 2 40 5192 2487 "82.875" 8.288 -4081038 1 5 1 1512 400
"2440" 2 41 5030 1979 "68.783" 6.878 -6053735 1 5 1 1512 410
"2441" 2 42 5000 1608 "48.015" 4.802 -3948455 1 5 1 1512 420
"2442" 2 43 4902 1501 "18.717" 1.872 -5328233 1 5 1 1512 430
"2443" 2 44 4693 1156 "52.035" 5.203 -4212119 1 5 1 1512 440
"2444" 2 45 4360 1024 "46.209" 4.621 -4012670 1 5 1 1512 450
"2445" 2 46 3630 1335 "102.360" 10.236 -4015227 1 5 1 1512 460
"2446" 2 47 2828 1894 "126.109" 12.611 -3816065 1 5 1 1512 470
"2447" 2 48 2402 2606 "107.033" 10.703 -5529506 1 5 1 1512 480
"2448" 2 49 2828 3520 "130.084" 13.008 -6779812 1 5 1 1512 490
"2449" 2 50 3767 3374 "122.586" 12.259 -5856131 1 5 1 1512 500
"2450" 2 51 4198 3238 "58.301" 5.83 -3684210 1 5 1 1512 510
"2451" 2 52 4539 3571 "61.484" 6.148 -6055050 1 5 1 1512 520
"2452" 2 53 5068 3737 "71.522" 7.152 -5660302 1 5 1 1512 530
"2453" 2 54 5265 3520 "37.808" 3.781 -3485524 1 5 1 1512 540
"2454" 2 55 5273 3225 "38.069" 3.807 -3551327 1 5 1 1512 550
"2455" 2 56 4846 2858 "72.633" 7.263 -4014216 1 5 1 1512 560
"2456" 2 57 4531 2261 "87.076" 8.708 -4409234 1 5 1 1512 570
"2457" 2 58 4684 1856 "55.849" 5.585 -6715308 1 5 1 1512 580
"2458" 2 59 5085 1408 "77.562" 7.756 -3158889 1 5 1 1512 590
"2459" 2 60 5184 1079 "44.321" 4.432 -3816811 1 5 1 1512 600
"2460" 2 61 5098 806 "36.923" 3.692 -3355496 1 5 1 1512 610
"2461" 3 2 1582 1954 "-1.000" -1 -6777482 1 5 1 1513 20
"2462" 3 3 1715 1147 "105.507" 10.551 -7436425 1 5 1 1513 30
"2463" 3 4 1988 708 "66.688" 6.669 -7370622 1 5 1 1513 40
"2464" 3 5 2342 324 "67.374" 6.737 -8357000 1 5 1 1513 50
"2465" 3 6 3298 337 "123.335" 12.334 -6582401 1 5 1 1513 60
"2466" 3 7 3882 324 "75.355" 7.535 -4736845 1 5 1 1513 70
"2467" 3 8 4398 512 "70.844" 7.084 -4343643 1 5 1 1513 80
"2468" 3 9 4876 618 "63.160" 6.316 -6251373 1 5 1 1513 90
"2469" 3 10 5111 981 "55.783" 5.578 -6644842 1 5 1 1513 100
"2470" 3 11 5235 1181 "30.356" 3.036 -3026740 1 5 1 1513 110
"2471" 3 12 5218 1224 "5.965" 0.596 -3289150 1 5 1 1513 120
"2472" 3 13 5196 1390 "21.601" 2.16 -5462637 1 5 1 1513 130
"2473" 3 14 5260 1625 "31.419" 3.142 -5593695 1 5 1 1513 140
"2474" 3 15 5273 1728 "13.392" 1.339 -3554650 1 5 1 1513 150
"2475" 3 16 5286 1851 "15.955" 1.596 -3027267 1 5 1 1513 160
"2476" 3 17 5154 2056 "31.453" 3.145 -6449281 1 5 1 1513 170
"2477" 3 18 5021 2022 "17.709" 1.771 -6450320 1 5 1 1513 180
"2478" 3 19 4970 1975 "8.947" 0.895 -7040905 1 5 1 1513 190
"2479" 3 20 4992 1749 "29.292" 2.929 -3488345 1 5 1 1513 200
"2480" 3 21 5009 1668 "10.677" 1.068 -2829377 1 5 1 1513 210
"2481" 3 22 5017 1591 "9.986" 0.999 -6976371 1 5 1 1513 220
"2482" 3 23 5047 1587 "3.904" 0.39 -6187125 1 5 1 1513 230
"2483" 3 24 5038 1553 "4.537" 0.454 -2631745 1 5 1 1513 240
"2484" 3 25 4987 1792 "31.525" 3.153 -6513267 1 5 1 1513 250
"2485" 3 26 5098 2180 "52.060" 5.206 -6713997 1 5 1 1513 260
"2486" 3 27 5260 2423 "37.674" 3.767 -4673626 1 5 1 1513 270
"2487" 3 28 5312 2611 "25.163" 2.516 -4078915 1 5 1 1513 280
"2488" 3 29 5277 2884 "35.505" 3.551 -4998981 1 5 1 1513 290
"2489" 3 30 5260 3153 "34.770" 3.477 -3882314 1 5 1 1513 300
"2490" 3 31 5256 3481 "42.315" 4.232 -6515074 1 5 1 1513 310
"2491" 3 32 4915 3763 "57.082" 5.708 -7042449 1 5 1 1513 320
"2492" 3 33 4650 3716 "34.718" 3.472 -7043750 1 5 1 1513 330
"2493" 3 34 4590 3703 "7.920" 0.792 -7438245 1 5 1 1513 340
"2494" 3 35 4544 3694 "6.047" 0.605 -5463692 1 5 1 1513 350
"2495" 3 36 4317 3677 "29.365" 2.937 -7175850 1 5 1 1513 360
"2496" 3 37 3630 3643 "88.731" 8.873 -6779286 1 5 1 1513 370
"2497" 3 38 2781 3473 "111.695" 11.17 -5659775 1 5 1 1513 380
"2498" 3 39 2026 3328 "99.175" 9.917 -6251902 1 5 1 1513 390
"2499" 3 40 1280 2982 "106.081" 10.608 -5196896 1 5 1 1513 400
"2500" 3 41 1309 3345 "46.976" 4.698 -9015467 1 5 1 1513 410
"2501" 3 42 1570 3848 "73.102" 7.31 -7764353 1 5 1 1513 420
"2502" 3 43 2504 3447 "131.121" 13.112 -6976892 1 5 1 1513 430
"2503" 3 44 3605 3003 "153.143" 15.314 -7040113 1 5 1 1513 440
"2504" 3 45 4279 2508 "107.875" 10.788 -6973567 1 5 1 1513 450
"2505" 3 46 4710 1847 "101.794" 10.179 -9080498 1 5 1 1513 460
"2506" 3 47 5222 1514 "78.789" 7.879 -6512730 1 5 1 1513 470
"2507" 3 48 5243 1395 "15.588" 1.559 -6975088 1 5 1 1513 480
"2508" 3 49 5282 1612 "28.442" 2.844 -4144200 1 5 1 1513 490
"2509" 3 50 5000 1907 "52.645" 5.265 -7040638 1 5 1 1513 500
"2510" 3 51 4710 2077 "43.364" 4.336 -7106950 1 5 1 1513 510
"2511" 3 52 4565 1984 "22.222" 2.222 -8753576 1 5 1 1513 520
"2512" 3 53 4501 1979 "8.281" 0.828 -6776957 1 5 1 1513 530
"2513" 3 54 4262 1890 "32.899" 3.29 -5654875 1 5 1 1513 540
"2514" 3 55 4100 1728 "29.554" 2.955 -4081519 1 5 1 1513 550
"2515" 3 56 4006 1642 "16.435" 1.644 -7765917 1 5 1 1513 560
"2516" 3 57 3938 1378 "35.168" 3.517 -6252692 1 5 1 1513 570
"2517" 3 58 3788 972 "55.834" 5.583 -6977442 1 5 1 1513 580
"2518" 3 59 3545 277 "94.977" 9.498 -7370134 1 5 1 1513 590
"2519" 3 60 3084 341 "60.039" 6.004 -9145763 1 5 1 1513 600
"2520" 3 61 1664 371 "183.221" 18.322 -7896192 1 5 1 1513 610
"2521" 4 2 1890 3758 "-1.000" -1 -5657986 1 5 1 1514 20
"2522" 4 3 1843 3801 "8.218" 0.822 -6844314 1 5 1 1514 30
"2523" 4 4 1770 3818 "9.669" 0.967 -4606325 1 5 1 1514 40
"2524" 4 5 1301 3630 "65.181" 6.518 -6711449 1 5 1 1514 50
"2525" 4 6 1250 3123 "65.733" 6.573 -6776203 1 5 1 1514 60
"2526" 4 7 1344 2926 "28.158" 2.816 -5397381 1 5 1 1514 70
"2527" 4 8 1518 2474 "62.479" 6.248 -6646411 1 5 1 1514 80
"2528" 4 9 1518 2372 "13.158" 1.316 -5463162 1 5 1 1514 90
"2529" 4 10 1595 2286 "14.891" 1.489 -2961225 1 5 1 1514 100
"2530" 4 11 1740 1945 "47.801" 4.78 -3881296 1 5 1 1514 110
"2531" 4 12 1924 1429 "70.669" 7.067 -6778757 1 5 1 1514 120
"2532" 4 13 2261 554 "120.957" 12.096 -5265534 1 5 1 1514 130
"2533" 4 14 2440 221 "48.770" 4.877 -7107460 1 5 1 1514 140
"2534" 4 15 2931 174 "63.629" 6.363 -6776706 1 5 1 1514 150
"2535" 4 16 3673 260 "96.359" 9.636 -3225416 1 5 1 1514 160
"2536" 4 17 4066 456 "56.652" 5.665 -5856113 1 5 1 1514 170
"2537" 4 18 4061 439 "2.286" 0.229 -6315628 1 5 1 1514 180
"2538" 4 19 4953 1143 "146.589" 14.659 -6450312 1 5 1 1514 190
"2539" 4 20 5132 1506 "52.211" 5.221 -5723492 1 5 1 1514 200
"2540" 4 21 5154 2056 "71.007" 7.101 -3618107 1 5 1 1514 210
"2541" 4 22 5218 2589 "69.251" 6.925 -6777460 1 5 1 1514 220
"2542" 4 23 4876 3208 "91.228" 9.123 -3092308 1 5 1 1514 230
"2543" 4 24 5090 3801 "81.326" 8.133 -6577769 1 5 1 1514 240
"2544" 4 25 5184 3818 "12.323" 1.232 -11317428 1 5 1 1514 250
"2545" 4 26 4881 3724 "40.925" 4.092 -6708854 1 5 1 1514 260
"2546" 4 27 4283 3285 "95.697" 9.57 -5921405 1 5 1 1514 270
"2547" 4 28 4155 2811 "63.336" 6.334 -4939148 1 5 1 1514 280
"2548" 4 29 3737 2094 "107.063" 10.706 -7306108 1 5 1 1514 290
"2549" 4 30 3468 1591 "73.583" 7.358 -5201042 1 5 1 1514 300
